X				Decibinary	Decimal
==================================
1536				3038				38
1537				3046				38
1538				3054				38
1539				3062				38
1540				3070				38
1541				3118				38
1542				3126				38
1543				3134				38
1544				3142				38
1545				3150				38
1546				3206				38
1547				3214				38
1548				3222				38
1549				3230				38
1550				3302				38
1551				3310				38
1552				4006				38
1553				4014				38
1554				4022				38
1555				4030				38
1556				4102				38
1557				4110				38
1558				399				39
1559				479				39
1560				487				39
1561				495				39
1562				559				39
1563				567				39
1564				575				39
1565				583				39
1566				591				39
1567				639				39
1568				647				39
1569				655				39
1570				663				39
1571				671				39
1572				719				39
1573				727				39
1574				735				39
1575				743				39
1576				751				39
1577				807				39
1578				815				39
1579				823				39
1580				831				39
1581				903				39
1582				911				39
1583				1199				39
1584				1279				39
1585				1287				39
1586				1295				39
1587				1359				39
1588				1367				39
1589				1375				39
1590				1383				39
1591				1391				39
1592				1439				39
1593				1447				39
1594				1455				39
1595				1463				39
1596				1471				39
1597				1519				39
1598				1527				39
1599				1535				39
1600				1543				39
1601				1551				39
1602				1607				39
1603				1615				39
1604				1623				39
1605				1631				39
1606				1703				39
1607				1711				39
1608				2079				39
1609				2087				39
1610				2095				39
1611				2159				39
1612				2167				39
1613				2175				39
1614				2183				39
1615				2191				39
1616				2239				39
1617				2247				39
1618				2255				39
1619				2263				39
1620				2271				39
1621				2319				39
1622				2327				39
1623				2335				39
1624				2343				39
1625				2351				39
1626				2407				39
1627				2415				39
1628				2423				39
1629				2431				39
1630				2503				39
1631				2511				39
1632				3039				39
1633				3047				39
1634				3055				39
1635				3063				39
1636				3071				39
1637				3119				39
1638				3127				39
1639				3135				39
1640				3143				39
1641				3151				39
1642				3207				39
1643				3215				39
1644				3223				39
1645				3231				39
1646				3303				39
1647				3311				39
1648				4007				39
1649				4015				39
1650				4023				39
1651				4031				39
1652				4103				39
1653				4111				39
1654				488				40
1655				496				40
1656				568				40
1657				576				40
1658				584				40
1659				592				40
1660				648				40
1661				656				40
1662				664				40
1663				672				40
1664				680				40
1665				728				40
1666				736				40
1667				744				40
1668				752				40
1669				760				40
1670				808				40
1671				816				40
1672				824				40
1673				832				40
1674				840				40
1675				904				40
1676				912				40
1677				920				40
1678				1288				40
1679				1296				40
1680				1368				40
1681				1376				40
1682				1384				40
1683				1392				40
1684				1448				40
1685				1456				40
1686				1464				40
1687				1472				40
1688				1480				40
1689				1528				40
1690				1536				40
1691				1544				40
1692				1552				40
1693				1560				40
1694				1608				40
1695				1616				40
1696				1624				40
1697				1632				40
1698				1640				40
1699				1704				40
1700				1712				40
1701				1720				40
1702				1800				40
1703				2088				40
1704				2096				40
1705				2168				40
1706				2176				40
1707				2184				40
1708				2192				40
1709				2248				40
1710				2256				40
1711				2264				40
1712				2272				40
1713				2280				40
1714				2328				40
1715				2336				40
1716				2344				40
1717				2352				40
1718				2360				40
1719				2408				40
1720				2416				40
1721				2424				40
1722				2432				40
1723				2440				40
1724				2504				40
1725				2512				40
1726				2520				40
1727				2600				40
1728				3048				40
1729				3056				40
1730				3064				40
1731				3072				40
1732				3080				40
1733				3128				40
1734				3136				40
1735				3144				40
1736				3152				40
1737				3160				40
1738				3208				40
1739				3216				40
1740				3224				40
1741				3232				40
1742				3240				40
1743				3304				40
1744				3312				40
1745				3320				40
1746				3400				40
1747				4008				40
1748				4016				40
1749				4024				40
1750				4032				40
1751				4040				40
1752				4104				40
1753				4112				40
1754				4120				40
1755				4200				40
1756				5000				40
1757				489				41
1758				497				41
1759				569				41
1760				577				41
1761				585				41
1762				593				41
1763				649				41
1764				657				41
1765				665				41
1766				673				41
1767				681				41
1768				729				41
1769				737				41
1770				745				41
1771				753				41
1772				761				41
1773				809				41
1774				817				41
1775				825				41
1776				833				41
1777				841				41
1778				905				41
1779				913				41
1780				921				41
1781				1289				41
1782				1297				41
1783				1369				41
1784				1377				41
1785				1385				41
1786				1393				41
1787				1449				41
1788				1457				41
1789				1465				41
1790				1473				41
1791				1481				41
1792				1529				41
1793				1537				41
1794				1545				41
1795				1553				41
1796				1561				41
1797				1609				41
1798				1617				41
1799				1625				41
1800				1633				41
1801				1641				41
1802				1705				41
1803				1713				41
1804				1721				41
1805				1801				41
1806				2089				41
1807				2097				41
1808				2169				41
1809				2177				41
1810				2185				41
1811				2193				41
1812				2249				41
1813				2257				41
1814				2265				41
1815				2273				41
1816				2281				41
1817				2329				41
1818				2337				41
1819				2345				41
1820				2353				41
1821				2361				41
1822				2409				41
1823				2417				41
1824				2425				41
1825				2433				41
1826				2441				41
1827				2505				41
1828				2513				41
1829				2521				41
1830				2601				41
1831				3049				41
1832				3057				41
1833				3065				41
1834				3073				41
1835				3081				41
1836				3129				41
1837				3137				41
1838				3145				41
1839				3153				41
1840				3161				41
1841				3209				41
1842				3217				41
1843				3225				41
1844				3233				41
1845				3241				41
1846				3305				41
1847				3313				41
1848				3321				41
1849				3401				41
1850				4009				41
1851				4017				41
1852				4025				41
1853				4033				41
1854				4041				41
1855				4105				41
1856				4113				41
1857				4121				41
1858				4201				41
1859				5001				41
1860				498				42
1861				578				42
1862				586				42
1863				594				42
1864				658				42
1865				666				42
1866				674				42
1867				682				42
1868				690				42
1869				738				42
1870				746				42
1871				754				42
1872				762				42
1873				770				42
1874				818				42
1875				826				42
1876				834				42
1877				842				42
1878				850				42
1879				906				42
1880				914				42
1881				922				42
1882				930				42
1883				1298				42
1884				1378				42
1885				1386				42
1886				1394				42
1887				1458				42
1888				1466				42
1889				1474				42
1890				1482				42
1891				1490				42
1892				1538				42
1893				1546				42
1894				1554				42
1895				1562				42
1896				1570				42
1897				1618				42
1898				1626				42
1899				1634				42
1900				1642				42
1901				1650				42
1902				1706				42
1903				1714				42
1904				1722				42
1905				1730				42
1906				1802				42
1907				1810				42
1908				2098				42
1909				2178				42
1910				2186				42
1911				2194				42
1912				2258				42
1913				2266				42
1914				2274				42
1915				2282				42
1916				2290				42
1917				2338				42
1918				2346				42
1919				2354				42
1920				2362				42
1921				2370				42
1922				2418				42
1923				2426				42
1924				2434				42
1925				2442				42
1926				2450				42
1927				2506				42
1928				2514				42
1929				2522				42
1930				2530				42
1931				2602				42
1932				2610				42
1933				3058				42
1934				3066				42
1935				3074				42
1936				3082				42
1937				3090				42
1938				3138				42
1939				3146				42
1940				3154				42
1941				3162				42
1942				3170				42
1943				3218				42
1944				3226				42
1945				3234				42
1946				3242				42
1947				3250				42
1948				3306				42
1949				3314				42
1950				3322				42
1951				3330				42
1952				3402				42
1953				3410				42
1954				4018				42
1955				4026				42
1956				4034				42
1957				4042				42
1958				4050				42
1959				4106				42
1960				4114				42
1961				4122				42
1962				4130				42
